customer_id,customer_name,company_name,city,country_code,region,segment,registration_date,credit_limit
K00533,Moritz Becker,Becker AG,Köln,DE,West,Enterprise,2023-03-09,82172.696837572
K00534,Leon Weber,,Nürnberg,DE,West,Privatkunde,2022-05-05,1380.4047598383606
K00535,Paul Koch,,Hamburg,DE,West,Privatkunde,2023-10-27,843.3131937252485
K00536,Felix Bauer,,Leipzig,DE,West,Privatkunde,2023-12-10,1449.6089802492695
K00537,Marie Müller,Müller AG,Köln,DE,Ost,Kleinunternehmen,2023-04-13,9549.488439773668
K00538,Anna Becker,,München,DE,West,Privatkunde,2023-04-16,1887.5707630145218
K00539,Jonas Hoffmann,,Düsseldorf,DE,Nord,Privatkunde,2022-07-01,912.9323201777903
K00540,Laura Bauer,Bauer AG,Düsseldorf,DE,Ost,Kleinunternehmen,2024-07-31,5896.833027007081
K00541,Max Wagner,,Bern,CH,Romandie,Privatkunde,2022-02-28,1549.4593544331824
K00542,Julia Becker,,Salzburg,AT,West,Privatkunde,2022-03-31,1102.8307998360951
K00543,Sophie Meyer,Meyer AG,Köln,DE,Nord,Mittelstand,2023-08-10,27785.205415243305
K00544,Laura Schäfer,Schäfer GmbH,Stuttgart,DE,Ost,Enterprise,2023-10-02,71223.58691746723
K00545,Moritz Becker,,Düsseldorf,DE,Ost,Privatkunde,2024-08-01,1063.1616645018692
K00546,Leon Schäfer,Schäfer GmbH,Wien,AT,Ost,Mittelstand,2024-01-21,28091.186651598502
K00547,Julia Wagner,Wagner ,Köln,DE,Süd,Mittelstand,2023-09-23,21878.847662428143
K00548,Sarah Koch,Koch AG,Graz,AT,West,Kleinunternehmen,2024-08-03,5621.63544134012
K00549,Lena Fischer,Fischer ,Frankfurt,DE,Süd,Mittelstand,2022-03-25,39192.303937368946
K00550,Tim Becker,Becker ,Salzburg,AT,West,Mittelstand,2024-05-11,10615.624441879756
K00551,Paul Fischer,Fischer ,Salzburg,AT,Ost,Kleinunternehmen,2024-03-04,8567.677302187572
K00552,Laura Wagner,,Stuttgart,DE,West,Privatkunde,2024-02-29,1226.8069926200162
K00553,Laura Becker,Becker KG,Köln,DE,Ost,Kleinunternehmen,2024-07-28,4552.303133955787
K00554,Moritz Schäfer,Schäfer GmbH,Berlin,DE,Nord,Kleinunternehmen,2023-03-15,2927.3404524802622
K00555,Emma Schmidt,,Dresden,DE,Süd,Privatkunde,2023-01-06,1987.659321468874
K00556,Felix Wagner,Wagner ,Graz,AT,Ost,Enterprise,2024-04-28,82387.02466125747
K00557,Paul Hoffmann,Hoffmann e.K.,Bern,CH,Deutschschweiz,Kleinunternehmen,2023-03-04,7652.793629368603
K00558,Emma Wagner,,Wien,AT,Ost,Privatkunde,2024-03-17,1180.9848667995486
K00559,Leon Meyer,,Innsbruck,AT,Ost,Privatkunde,2024-09-05,1604.3597152007496
K00560,Laura Hoffmann,,Stuttgart,DE,Ost,Privatkunde,2024-04-24,1492.5008894437838
K00561,Sarah Schneider,Schneider e.K.,Stuttgart,DE,Ost,Mittelstand,2023-10-05,15485.133396064512
K00562,Laura Hoffmann,,Innsbruck,AT,West,Privatkunde,2022-01-06,1061.822365069372
K00563,Max Koch,Koch ,Linz,AT,West,Mittelstand,2022-09-12,20129.47905997704
K00564,Lena Fischer,Fischer e.K.,Zürich,CH,Deutschschweiz,Mittelstand,2023-06-09,28704.334915578893
K00565,Max Meyer,Meyer e.K.,Berlin,DE,Ost,Kleinunternehmen,2023-04-26,6657.5310575525855
K00566,Tim Wagner,Wagner KG,Leipzig,DE,Süd,Mittelstand,2023-04-19,33574.379364051194
K00567,Paul Wagner,,Köln,DE,Nord,Privatkunde,2022-01-02,1640.6364675237076
K00568,Paul Schmidt,,Düsseldorf,DE,Nord,Privatkunde,2024-02-20,1511.5994777209723
K00569,Moritz Hoffmann,Hoffmann e.K.,Wien,AT,West,Mittelstand,2023-12-15,33206.58225594662
K00570,Sophie Hoffmann,Hoffmann GmbH,Frankfurt,DE,Süd,Kleinunternehmen,2022-02-13,2687.2874658778724
K00571,Max Hoffmann,Hoffmann GmbH,Dresden,DE,Ost,Enterprise,2024-06-22,46078.73126251669
K00572,Sarah Schneider,,Berlin,DE,West,Privatkunde,2022-05-19,1352.69734776191
K00573,Leon Weber,Weber AG,Wien,AT,West,Kleinunternehmen,2023-09-06,2643.6661416343964
K00574,Tim Becker,Becker GmbH,Wien,AT,Ost,Mittelstand,2022-05-29,38844.76973722337
K00575,Max Meyer,Meyer KG,Linz,AT,Ost,Mittelstand,2022-07-03,19526.491007727655
K00576,Marie Schäfer,Schäfer GmbH,Innsbruck,AT,Ost,Kleinunternehmen,2022-10-26,5048.276817241328
K00577,Sophie Wagner,Wagner e.K.,Nürnberg,DE,Ost,Kleinunternehmen,2023-05-09,8458.606133901296
K00578,Max Schäfer,Schäfer AG,Leipzig,DE,Ost,Kleinunternehmen,2024-03-26,8759.288426917208
K00579,Tim Hoffmann,Hoffmann e.K.,Bern,CH,Romandie,Mittelstand,2022-10-14,14514.168130179925
K00580,Lena Becker,Becker AG,Zürich,CH,Deutschschweiz,Kleinunternehmen,2022-03-14,8133.82852715532
K00581,Leon Schneider,,Graz,AT,Ost,Privatkunde,2024-08-11,1912.2993654266616
K00582,Julia Schäfer,,Linz,AT,West,Privatkunde,2023-11-18,1103.6093889489675
K00583,Felix Wagner,,Genf,CH,Romandie,Privatkunde,2023-01-03,907.4497719115544
K00584,Sophie Müller,,Hamburg,DE,Süd,Privatkunde,2023-09-20,679.836640209068
K00585,Moritz Schäfer,Schäfer AG,Wien,AT,West,Mittelstand,2024-05-27,27882.458657149178
K00586,Leon Meyer,Meyer GmbH,Köln,DE,Ost,Mittelstand,2024-05-24,20318.73059673057
K00587,Julia Schneider,,Salzburg,AT,Ost,Privatkunde,2023-12-27,1284.714531045748
K00588,Max Becker,Becker KG,Graz,AT,West,Kleinunternehmen,2023-07-27,8349.912451829083
K00589,Tim Meyer,Meyer ,Köln,DE,West,Kleinunternehmen,2022-07-16,3004.2563506792085
K00590,Sarah Koch,Koch e.K.,Berlin,DE,Ost,Enterprise,2022-04-18,32744.87566562863
K00591,Paul Meyer,Meyer e.K.,Leipzig,DE,West,Kleinunternehmen,2024-06-08,8451.779909041012
K00592,Anna Wagner,Wagner e.K.,Nürnberg,DE,Nord,Mittelstand,2024-05-06,30760.33767839964
K00593,Max Hoffmann,,Leipzig,DE,Nord,Privatkunde,2022-07-10,1533.143811217048
K00594,Paul Becker,Becker GmbH,Zürich,CH,Romandie,Kleinunternehmen,2023-06-13,6679.829314857314
K00595,Paul Meyer,Meyer KG,Stuttgart,DE,Nord,Kleinunternehmen,2023-01-01,3870.0428817975107
K00596,Max Weber,Weber KG,Stuttgart,DE,Nord,Kleinunternehmen,2022-03-01,3389.828243061852
K00597,Lena Weber,Weber AG,Zürich,CH,Deutschschweiz,Kleinunternehmen,2023-06-16,4373.291218348898
K00598,Jonas Wagner,Wagner e.K.,Graz,AT,West,Kleinunternehmen,2024-06-05,6342.252601653105
K00599,Lukas Fischer,Fischer e.K.,Salzburg,AT,Ost,Enterprise,2023-11-06,55240.581709993916
K00600,Tim Schmidt,Schmidt GmbH,Innsbruck,AT,Ost,Kleinunternehmen,2022-12-21,5161.732626149156
K00601,Emma Fischer,,Nürnberg,DE,Ost,Privatkunde,2024-03-18,735.2190579752084
K00602,Emma Schmidt,Schmidt KG,Salzburg,AT,Ost,Mittelstand,2024-01-28,19530.840926414865
K00603,Laura Wagner,Wagner e.K.,Zürich,CH,Deutschschweiz,Mittelstand,2023-01-06,21388.502933550106
K00604,Anna Schmidt,,Hamburg,DE,Süd,Privatkunde,2022-07-16,1671.4457954666527
K00605,Felix Weber,,München,DE,West,Privatkunde,2022-12-16,1310.4447976854608
K00606,Marie Schäfer,,Salzburg,AT,West,Privatkunde,2022-05-26,874.2546195241126
K00607,Marie Becker,,Dresden,DE,Nord,Privatkunde,2024-06-09,1339.1081385910354
K00608,Moritz Fischer,,Linz,AT,Ost,Privatkunde,2024-04-28,1592.5562815094688
K00609,Marie Müller,,Stuttgart,DE,Ost,Privatkunde,2024-09-06,1073.3783779661876
K00610,Julia Wagner,,Nürnberg,DE,West,Privatkunde,2022-09-27,1532.0683356111933
K00611,Lukas Weber,Weber e.K.,Dresden,DE,Nord,Mittelstand,2022-09-13,37508.26144602748
K00612,Moritz Hoffmann,Hoffmann AG,Graz,AT,Ost,Kleinunternehmen,2023-12-19,7931.744107089618
K00613,Sophie Schmidt,,Wien,AT,Ost,Privatkunde,2024-02-17,850.7192496395961
K00614,Felix Müller,,Köln,DE,Süd,Privatkunde,2023-03-24,919.8389783696404
K00615,Tim Koch,,Dresden,DE,Süd,Privatkunde,2024-02-23,1360.9247991035156
K00616,Marie Hoffmann,Hoffmann e.K.,Köln,DE,West,Kleinunternehmen,2023-05-06,4798.246170275286
K00617,Lena Koch,Koch KG,Frankfurt,DE,West,Enterprise,2022-10-10,67455.37348361238
K00618,Tim Müller,Müller ,Salzburg,AT,West,Kleinunternehmen,2023-04-10,4195.593032579221
K00619,Julia Meyer,Meyer ,Innsbruck,AT,West,Mittelstand,2022-06-24,36120.653663723184
K00620,Julia Weber,Weber ,Nürnberg,DE,West,Enterprise,2022-07-14,61329.33892006369
K00621,Leon Weber,Weber KG,Salzburg,AT,Ost,Mittelstand,2022-11-07,14616.99714081321
K00622,Marie Schmidt,Schmidt ,Stuttgart,DE,West,Kleinunternehmen,2024-08-07,2760.045281695498
K00623,Sarah Meyer,Meyer ,Düsseldorf,DE,Süd,Mittelstand,2024-05-17,36582.58326440549
K00624,Lukas Meyer,Meyer e.K.,Genf,CH,Deutschschweiz,Mittelstand,2022-08-27,33715.615308150205
K00625,Sophie Wagner,Wagner KG,Frankfurt,DE,Süd,Kleinunternehmen,2023-11-08,3115.1776390860314
K00626,Lena Wagner,,München,DE,Nord,Privatkunde,2023-08-03,1965.919898849671
K00627,Moritz Schneider,Schneider ,Linz,AT,Ost,Kleinunternehmen,2022-10-15,7145.424770248765
K00628,Max Wagner,Wagner ,München,DE,Süd,Kleinunternehmen,2024-07-15,7668.1574031117225
K00629,Moritz Schmidt,,Innsbruck,AT,West,Privatkunde,2024-06-26,560.2082886280497
K00630,Julia Weber,Weber AG,Genf,CH,Romandie,Mittelstand,2023-12-12,17590.7902276076
K00631,Laura Schmidt,Schmidt KG,Genf,CH,Deutschschweiz,Mittelstand,2022-11-27,35406.616732868584
K00632,Anna Müller,Müller AG,Nürnberg,DE,West,Kleinunternehmen,2022-11-12,2510.097032174228
K00633,Julia Schäfer,Schäfer GmbH,Dresden,DE,Ost,Mittelstand,2024-04-24,29834.220352860895
K00634,Marie Hoffmann,Hoffmann e.K.,Innsbruck,AT,West,Mittelstand,2024-01-24,11349.904637062731
K00635,Anna Bauer,Bauer GmbH,Graz,AT,West,Kleinunternehmen,2023-08-11,2708.8293068306
K00636,Felix Bauer,,Dresden,DE,Süd,Privatkunde,2023-08-01,1139.5975352024336
K00637,Moritz Hoffmann,Hoffmann AG,Leipzig,DE,Süd,Mittelstand,2022-10-12,34179.36702602751
K00638,Leon Schäfer,Schäfer ,Frankfurt,DE,Nord,Enterprise,2023-10-20,34561.426010518466
K00639,Marie Fischer,Fischer ,Graz,AT,West,Mittelstand,2023-02-24,31805.164931447125
K00640,Emma Müller,,Innsbruck,AT,West,Privatkunde,2024-07-29,1519.4497735927155
K00641,Tim Koch,Koch ,Basel,CH,Deutschschweiz,Enterprise,2023-03-28,49436.75955778636
K00642,Julia Müller,Müller ,Düsseldorf,DE,West,Enterprise,2023-08-22,66743.3821376615
K00643,Julia Schmidt,Schmidt ,Berlin,DE,Nord,Kleinunternehmen,2022-04-19,9206.988386923105
K00644,Max Bauer,,Berlin,DE,Nord,Privatkunde,2022-03-24,722.3261931489869
K00645,Lukas Weber,,Leipzig,DE,Nord,Privatkunde,2022-07-20,1329.6679565875572
K00646,Tim Hoffmann,,Graz,AT,Ost,Privatkunde,2022-03-13,642.4479128425647
K00647,Moritz Meyer,Meyer KG,Düsseldorf,DE,Ost,Mittelstand,2024-07-13,12629.495085839597
K00648,Moritz Schäfer,Schäfer ,Frankfurt,DE,Süd,Kleinunternehmen,2022-04-21,4887.2807101926055
K00649,Emma Schneider,Schneider GmbH,Frankfurt,DE,Süd,Kleinunternehmen,2022-05-11,8038.794088828891
K00650,Sophie Hoffmann,Hoffmann e.K.,Salzburg,AT,West,Kleinunternehmen,2022-08-31,6249.6924397359135
K00651,Julia Hoffmann,Hoffmann e.K.,Innsbruck,AT,Ost,Mittelstand,2022-02-21,24761.634681472016
K00652,Laura Schäfer,Schäfer AG,Linz,AT,Ost,Mittelstand,2024-01-22,18467.874112387984
K00653,Emma Wagner,,Dresden,DE,Ost,Privatkunde,2023-03-11,1378.3815258089187
K00654,Marie Schmidt,,Nürnberg,DE,Süd,Privatkunde,2023-03-03,907.6797741201938
K00655,Julia Müller,,Frankfurt,DE,Süd,Privatkunde,2024-05-16,1714.8866304543492
K00656,Tim Wagner,Wagner ,Stuttgart,DE,West,Kleinunternehmen,2022-11-20,3924.521023431707
K00657,Leon Weber,,Salzburg,AT,Ost,Privatkunde,2023-08-23,1886.1615738669193
K00658,Sophie Meyer,Meyer e.K.,Luzern,CH,Romandie,Kleinunternehmen,2022-03-16,9479.818572639699
K00659,Jonas Wagner,Wagner ,Graz,AT,Ost,Kleinunternehmen,2024-03-01,4884.869135052512
K00660,Paul Schneider,,Dresden,DE,Süd,Privatkunde,2024-05-14,1258.8974814793376
K00661,Sarah Fischer,Fischer ,Berlin,DE,West,Kleinunternehmen,2023-11-16,3363.596337964009
K00662,Moritz Weber,Weber e.K.,Basel,CH,Romandie,Kleinunternehmen,2023-05-21,2960.8471759809063
K00663,Anna Müller,,Graz,AT,Ost,Privatkunde,2022-06-18,770.7773425886354
K00664,Max Müller,,München,DE,Süd,Privatkunde,2024-01-18,1087.6136758434175
K00665,Lena Fischer,Fischer GmbH,Berlin,DE,Ost,Mittelstand,2022-03-12,27856.89198158205
K00666,Lukas Fischer,Fischer AG,Basel,CH,Romandie,Kleinunternehmen,2024-01-26,3094.602134733938
K00667,Paul Schneider,Schneider KG,Dresden,DE,Süd,Mittelstand,2022-07-06,21146.39533959623
K00668,Emma Wagner,Wagner GmbH,Düsseldorf,DE,Ost,Kleinunternehmen,2023-10-06,4005.7823106750893
K00669,Sophie Schmidt,,München,DE,Ost,Privatkunde,2022-03-31,915.6038745700994
K00670,Felix Schäfer,,Zürich,CH,Deutschschweiz,Privatkunde,2024-01-19,1091.2040701739422
K00671,Anna Weber,Weber GmbH,Leipzig,DE,Süd,Kleinunternehmen,2024-07-26,6109.5846341442775
K00672,Leon Bauer,,Linz,AT,Ost,Privatkunde,2024-01-29,840.0359781123855
K00673,Felix Weber,,Köln,DE,West,Privatkunde,2022-06-21,581.8481124240484
K00674,Lena Müller,,München,DE,Ost,Privatkunde,2022-12-30,572.5440665731713
K00675,Max Schmidt,Schmidt ,Salzburg,AT,Ost,Kleinunternehmen,2024-09-10,6660.152685912753
K00676,Leon Wagner,Wagner KG,Graz,AT,Ost,Kleinunternehmen,2022-05-24,8997.193269866359
K00677,Lena Meyer,Meyer ,Hamburg,DE,West,Kleinunternehmen,2023-12-28,8408.066412267774
K00678,Moritz Wagner,,Nürnberg,DE,West,Privatkunde,2024-07-13,518.511569090561
K00679,Lukas Meyer,Meyer e.K.,Nürnberg,DE,Ost,Mittelstand,2023-09-15,35644.17336397785
K00680,Lena Fischer,Fischer e.K.,Basel,CH,Romandie,Mittelstand,2023-11-22,11861.242508696629
K00681,Emma Hoffmann,Hoffmann e.K.,Düsseldorf,DE,Ost,Kleinunternehmen,2022-11-30,9698.432653036376
K00682,Marie Becker,,Düsseldorf,DE,Süd,Privatkunde,2022-04-23,1468.358272141142
K00683,Anna Bauer,Bauer GmbH,Leipzig,DE,Ost,Kleinunternehmen,2023-04-10,8473.632919971857
K00684,Tim Meyer,Meyer ,Wien,AT,West,Kleinunternehmen,2023-03-03,2852.2974332360486
K00685,Tim Bauer,Bauer GmbH,Basel,CH,Romandie,Mittelstand,2022-04-02,29254.58550404306
K00686,Julia Müller,,Dresden,DE,Ost,Privatkunde,2022-03-09,765.6233830959347
K00687,Emma Becker,Becker ,Hamburg,DE,Süd,Kleinunternehmen,2022-09-26,3771.28068899544
K00688,Lena Wagner,Wagner ,München,DE,West,Mittelstand,2023-01-05,19959.594142981085
K00689,Felix Koch,,Innsbruck,AT,West,Privatkunde,2022-05-27,1988.7719302429568
K00690,Jonas Müller,Müller KG,Stuttgart,DE,Nord,Mittelstand,2024-07-27,39346.620055796746
K00691,Felix Bauer,Bauer e.K.,Stuttgart,DE,West,Kleinunternehmen,2024-08-13,6837.69822337405
K00692,Max Weber,,Linz,AT,West,Privatkunde,2023-02-14,1835.207080170371
K00693,Marie Meyer,Meyer e.K.,Innsbruck,AT,West,Kleinunternehmen,2023-02-23,5470.007247892115
K00694,Lena Becker,Becker ,Düsseldorf,DE,West,Kleinunternehmen,2024-07-09,5568.138614761572
K00695,Tim Wagner,,Hamburg,DE,Ost,Privatkunde,2022-12-18,1036.7168740033896
K00696,Jonas Wagner,Wagner KG,Düsseldorf,DE,West,Mittelstand,2024-03-23,16738.073202246545
K00697,Anna Fischer,Fischer KG,Leipzig,DE,West,Kleinunternehmen,2023-10-08,4979.207517297181
K00698,Laura Müller,Müller e.K.,Wien,AT,Ost,Mittelstand,2022-04-11,37358.787525989
K00699,Anna Hoffmann,Hoffmann KG,Dresden,DE,Süd,Mittelstand,2022-09-06,17277.347982214753
K00700,Leon Schneider,Schneider GmbH,München,DE,Ost,Mittelstand,2023-10-26,10927.926441806982
K00701,Lukas Müller,Müller e.K.,Salzburg,AT,Ost,Mittelstand,2022-06-02,10676.935351160417
K00702,Anna Schneider,,Basel,CH,Romandie,Privatkunde,2024-07-07,1144.510045032722
K00703,Lukas Müller,Müller AG,Linz,AT,Ost,Kleinunternehmen,2024-04-27,3989.8343267305436
K00704,Marie Weber,Weber AG,München,DE,Nord,Kleinunternehmen,2022-03-11,7115.655848656266
K00705,Sarah Hoffmann,Hoffmann e.K.,Düsseldorf,DE,West,Mittelstand,2022-10-01,18498.53210477732
K00706,Moritz Becker,Becker GmbH,Dresden,DE,West,Enterprise,2023-09-13,84899.18352674774
K00707,Felix Weber,,Basel,CH,Deutschschweiz,Privatkunde,2024-02-27,1711.5767299722195
K00708,Paul Schäfer,Schäfer ,Luzern,CH,Deutschschweiz,Enterprise,2022-04-05,34969.6032030987
K00709,Lukas Weber,Weber ,Dresden,DE,Süd,Mittelstand,2022-10-25,35773.352729407496
K00710,Jonas Fischer,,Köln,DE,Süd,Privatkunde,2022-07-18,968.8970373624502
K00711,Felix Weber,,Düsseldorf,DE,West,Privatkunde,2022-05-31,1078.909266405391
K00712,Moritz Schmidt,Schmidt e.K.,Köln,DE,West,Mittelstand,2024-01-18,11633.981421005126
K00713,Julia Schäfer,Schäfer KG,Dresden,DE,Nord,Kleinunternehmen,2023-11-29,3604.2030580788773
K00714,Marie Koch,,Frankfurt,DE,Ost,Privatkunde,2024-08-13,903.7423564874439
K00715,Jonas Bauer,Bauer KG,Leipzig,DE,Nord,Kleinunternehmen,2022-07-02,3573.7101835839476
K00716,Max Hoffmann,Hoffmann KG,Salzburg,AT,Ost,Enterprise,2023-08-07,31180.44788964611
K00717,Paul Wagner,Wagner KG,Hamburg,DE,Süd,Kleinunternehmen,2023-06-06,8234.88212788655
K00718,Paul Hoffmann,,Leipzig,DE,Süd,Privatkunde,2023-03-15,1250.868976146247
K00719,Anna Bauer,Bauer KG,Nürnberg,DE,West,Mittelstand,2022-03-16,35842.54138286552
K00720,Laura Wagner,Wagner KG,Nürnberg,DE,Ost,Kleinunternehmen,2022-11-24,9034.387205489895
K00721,Paul Müller,,Stuttgart,DE,West,Privatkunde,2023-10-31,1612.9665942709787
K00722,Marie Becker,,Salzburg,AT,Ost,Privatkunde,2023-06-03,1576.1974859178683
K00723,Jonas Koch,Koch KG,Stuttgart,DE,West,Kleinunternehmen,2022-10-25,6616.822237300537
K00724,Moritz Müller,Müller KG,Frankfurt,DE,Nord,Kleinunternehmen,2023-03-08,8715.317378635047
K00725,Sophie Müller,Müller e.K.,Salzburg,AT,Ost,Mittelstand,2022-01-24,14177.405337823286
K00726,Moritz Meyer,Meyer KG,Stuttgart,DE,Süd,Kleinunternehmen,2022-09-28,8968.72380551189
K00727,Jonas Schmidt,,Hamburg,DE,Süd,Privatkunde,2024-09-10,1966.384940517565
K00728,Anna Bauer,Bauer GmbH,Frankfurt,DE,Nord,Mittelstand,2022-12-15,25616.315119145755
K00729,Jonas Meyer,Meyer KG,Düsseldorf,DE,West,Mittelstand,2022-11-06,24220.187978453352
K00730,Sophie Weber,Weber ,Dresden,DE,Ost,Kleinunternehmen,2024-01-27,8632.175337283647
K00731,Tim Müller,,Bern,CH,Romandie,Privatkunde,2024-04-27,884.9708107791437
K00732,Marie Müller,Müller GmbH,Innsbruck,AT,Ost,Kleinunternehmen,2022-11-21,4447.024627813589
K00733,Jonas Weber,Weber AG,Hamburg,DE,Nord,Kleinunternehmen,2023-11-28,3290.539644671252
K00734,Anna Wagner,Wagner ,Stuttgart,DE,Ost,Mittelstand,2023-02-26,31985.77561995493
K00735,Laura Fischer,Fischer e.K.,Zürich,CH,Deutschschweiz,Kleinunternehmen,2022-05-05,5116.239305939726
K00736,Felix Fischer,Fischer e.K.,Berlin,DE,Ost,Mittelstand,2023-08-05,13240.868724747377
K00737,Max Becker,Becker AG,München,DE,Süd,Mittelstand,2023-11-25,20237.33349273162
K00738,Moritz Schmidt,Schmidt KG,Düsseldorf,DE,Nord,Kleinunternehmen,2024-03-08,8335.347298623994
K00739,Lena Wagner,Wagner AG,Hamburg,DE,West,Kleinunternehmen,2022-07-12,9148.768949814268
K00740,Lena Hoffmann,Hoffmann KG,München,DE,West,Mittelstand,2023-03-07,22104.429070809987
K00741,Laura Koch,Koch GmbH,Hamburg,DE,Süd,Kleinunternehmen,2023-11-25,4308.739107308214
K00742,Jonas Wagner,Wagner e.K.,Düsseldorf,DE,West,Kleinunternehmen,2023-09-03,5224.545972991747
K00743,Jonas Schäfer,Schäfer AG,Frankfurt,DE,Süd,Kleinunternehmen,2024-08-18,9650.521595365713
K00744,Sarah Wagner,Wagner GmbH,Düsseldorf,DE,Süd,Mittelstand,2022-07-26,33494.84292771091
K00745,Julia Schmidt,Schmidt KG,Leipzig,DE,West,Mittelstand,2022-04-24,15703.86298956117
K00746,Lukas Müller,Müller KG,Innsbruck,AT,West,Enterprise,2024-02-28,89473.4009014455
K00747,Julia Müller,Müller e.K.,Stuttgart,DE,Ost,Mittelstand,2023-08-09,25073.969492882967
K00748,Felix Bauer,Bauer AG,Düsseldorf,DE,West,Mittelstand,2024-03-24,38575.50369053796
K00749,Paul Müller,Müller ,Linz,AT,West,Mittelstand,2023-10-14,33893.21684570432
K00750,Leon Schäfer,Schäfer KG,Salzburg,AT,Ost,Mittelstand,2024-07-02,16615.26361409944
K00751,Moritz Bauer,Bauer KG,Düsseldorf,DE,Süd,Mittelstand,2024-03-04,32041.25710795077
K00752,Anna Wagner,,Linz,AT,Ost,Privatkunde,2024-06-08,663.0238090620381
K00753,Lukas Wagner,,Luzern,CH,Romandie,Privatkunde,2023-02-17,719.0315289454438
K00754,Anna Koch,,Basel,CH,Romandie,Privatkunde,2024-06-21,1730.4861322208014
K00755,Lena Wagner,,Frankfurt,DE,Ost,Privatkunde,2022-03-31,1394.7006131203157
K00756,Lukas Schäfer,Schäfer KG,Salzburg,AT,Ost,Kleinunternehmen,2024-08-17,9497.174691461705
K00757,Anna Schäfer,Schäfer AG,Berlin,DE,Ost,Kleinunternehmen,2023-10-01,3323.9733530558724
K00758,Emma Schäfer,Schäfer GmbH,Zürich,CH,Deutschschweiz,Kleinunternehmen,2023-12-16,2918.056401905813
K00759,Laura Becker,Becker GmbH,Köln,DE,Süd,Mittelstand,2023-10-19,16947.97074291697
K00760,Jonas Fischer,Fischer GmbH,Wien,AT,West,Mittelstand,2022-09-30,14850.836598219606
K00761,Anna Wagner,Wagner ,Bern,CH,Deutschschweiz,Mittelstand,2022-06-01,12428.612083470645
K00762,Paul Schmidt,Schmidt GmbH,Bern,CH,Romandie,Kleinunternehmen,2022-03-14,9176.77466346828
K00763,Laura Becker,Becker KG,Frankfurt,DE,Süd,Kleinunternehmen,2023-09-12,2872.0443126211203
K00764,Sophie Schäfer,,Köln,DE,West,Privatkunde,2023-12-30,1537.1240862697282
K00765,Lukas Schmidt,,Berlin,DE,Süd,Privatkunde,2024-09-19,1864.3227095182076
K00766,Moritz Schneider,,Berlin,DE,Ost,Privatkunde,2024-05-24,1694.4509951226983
K00767,Felix Fischer,,Salzburg,AT,West,Privatkunde,2024-06-30,561.6022591856081
K00768,Marie Schäfer,Schäfer ,Wien,AT,Ost,Enterprise,2023-05-02,51773.6822101498
K00769,Lena Schäfer,Schäfer GmbH,Düsseldorf,DE,Nord,Mittelstand,2023-06-22,10806.02962134806
K00770,Lena Koch,Koch AG,Hamburg,DE,Ost,Kleinunternehmen,2023-02-02,8542.016640776787
K00771,Sarah Becker,Becker AG,Nürnberg,DE,Ost,Kleinunternehmen,2024-01-18,3425.8739935776634
K00772,Jonas Wagner,Wagner ,Frankfurt,DE,Ost,Enterprise,2024-03-01,54077.136612925504
K00773,Sarah Schneider,,München,DE,Ost,Privatkunde,2022-07-02,1596.8758840210626
K00774,Anna Bauer,Bauer ,Salzburg,AT,West,Kleinunternehmen,2022-08-26,3013.3053193196956
K00775,Marie Weber,,Bern,CH,Romandie,Privatkunde,2022-02-20,787.6043260853997
K00776,Leon Koch,Koch ,Hamburg,DE,Süd,Mittelstand,2024-03-26,20682.792554992648
K00777,Leon Weber,,Linz,AT,West,Privatkunde,2022-01-09,1452.9850200624815
K00778,Leon Hoffmann,Hoffmann KG,Berlin,DE,Süd,Enterprise,2023-02-26,89345.11854979966
K00779,Sarah Schäfer,,Linz,AT,Ost,Privatkunde,2023-10-14,789.3058530344215
K00780,Max Müller,,München,DE,Nord,Privatkunde,2024-08-20,954.1626924079507
K00781,Anna Schäfer,Schäfer ,Düsseldorf,DE,Ost,Mittelstand,2022-08-02,36950.658255029964
K00782,Lena Schmidt,Schmidt ,Hamburg,DE,Süd,Mittelstand,2022-11-03,24616.360207657413
K00783,Tim Bauer,Bauer ,Dresden,DE,Süd,Kleinunternehmen,2024-01-10,3981.669292588587
K00784,Paul Meyer,Meyer AG,Salzburg,AT,Ost,Kleinunternehmen,2024-09-07,8538.376384871333
K00785,Felix Hoffmann,,Düsseldorf,DE,Ost,Privatkunde,2022-05-09,1587.0443813927366
K00786,Lena Wagner,Wagner AG,Innsbruck,AT,West,Kleinunternehmen,2023-01-25,6646.111567887619
K00787,Leon Becker,,Linz,AT,West,Privatkunde,2022-03-11,1421.279366478517
K00788,Laura Bauer,Bauer GmbH,Leipzig,DE,Nord,Kleinunternehmen,2024-01-26,8781.04389714081
K00789,Lena Schäfer,,Nürnberg,DE,Süd,Privatkunde,2024-03-04,1199.3799222917532
K00790,Felix Wagner,Wagner GmbH,Wien,AT,West,Kleinunternehmen,2022-08-01,4381.677374005786
K00791,Lukas Schmidt,,Köln,DE,Süd,Privatkunde,2024-01-28,1480.6801266866926
K00792,Leon Schäfer,,Leipzig,DE,Nord,Privatkunde,2022-12-09,1649.8939170680776
K00793,Moritz Becker,,Bern,CH,Romandie,Privatkunde,2023-08-24,927.8087040206211
K00794,Felix Koch,Koch GmbH,Köln,DE,Süd,Kleinunternehmen,2022-05-20,9434.813433464775
K00795,Leon Schäfer,,Leipzig,DE,Süd,Privatkunde,2023-02-18,595.8196511463543
